regional,sigla_estados_regional,circunscricao,tipo_circunscricao,estado,municipio,regiao,bairro,endereco,nome_da_igreja_paroquia,cnpj,canal_de_doacoes,contato,nome_do_paroco,site_oficial_circunscricao,url_fonte,fonte,data_coleta,status_validacao
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,Paróquia ganha centro de convivência,,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; saojoseperpetuosocorropg@gmail.com; (42) 3224-0616; (42) 3224-1140; (42) 98862-7020; (42) 99943-0056,"Agostinho Antonio Rutkoski; Bernardo Rainer; Carlos Sanson; Casemiro Oliszeski; Casemiro Oliszeski

Vigário Paroquial",http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/paroquia/paroquia-sao-jose-santuario-diocesano-de-nossa-senhora-do-perpetuo-socorro-ponta-grossa-sao-jose,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,Capela Virtual,,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; (42) 3224-1140; (42) 99943-0056,,http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,PARÓQUIA NOSSA SENHORA DO ROSÁRIO (Ponta Grossa),,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; (42) 3224-1140; (42) 99943-0056,,http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,PARÓQUIA NOSSA SENHORA DO PILAR (Ponta Grossa),,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; (42) 3224-1140; (42) 99943-0056,,http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,PARÓQUIA NOSSA SENHORA DO PERPÉTUO SOCORRO (Ponta Grossa),,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; (42) 3224-1140; (42) 99943-0056,,http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,PARÓQUIA SÃO JOSÉ/ SANTUÁRIO DIOCESANO DE NOSSA SENHORA DO PERPÉTUO SOCORRO (Ponta Grossa),,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; (42) 3224-1140; (42) 99943-0056,,http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,PARÓQUIA NOSSA SENHORA MEDIANEIRA (Ponta Grossa),,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; (42) 3224-1140; (42) 99943-0056,,http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,PARÓQUIA SANTO ANTÔNIO (Ponta Grossa),,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; (42) 3224-1140; (42) 99943-0056,,http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,PARÓQUIA NOSSA SENHORA IMACULADA CONCEIÇÃO (Carambeí),,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; (42) 3224-1140; (42) 99943-0056,,http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,Capela Virtual,,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; paroquia.rosario@uol.com.br; (42) 3224-1140; (42) 3224-2562; (42) 99943-0056; 1942-1944,Alexandre Antônio Nogueira; André Bernhardt SVD; Antonio Darius SVD; Antonio Klein; Antônio Klein,http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/paroquia/paroquia-nossa-senhora-do-rosario-ponta-grossa-centro/horarios,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,PARÓQUIA NOSSA SENHORA DO ROSÁRIO,,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; paroquia.rosario@uol.com.br; (42) 3224-1140; (42) 3224-2562; (42) 99943-0056; 1942-1944,Alexandre Antônio Nogueira; André Bernhardt SVD; Antonio Darius SVD; Antonio Klein; Antônio Klein,http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/paroquia/paroquia-nossa-senhora-do-rosario-ponta-grossa-centro/horarios,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,Paróquia Nossa Senhora do Rosário foi atenddida pelos Padres da Congregação do Verbo Divino,,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; paroquia.rosario@uol.com.br; (42) 3224-1140; (42) 3224-2562; (42) 99943-0056; 1942-1944,Alexandre Antônio Nogueira; André Bernhardt SVD; Antonio Darius SVD; Antonio Klein; Antônio Klein,http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/paroquia/paroquia-nossa-senhora-do-rosario-ponta-grossa-centro/horarios,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,Paróquia N. SRA. do Rosário,,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; paroquia.rosario@uol.com.br; (42) 3224-1140; (42) 3224-2562; (42) 99943-0056; 1942-1944,Alexandre Antônio Nogueira; André Bernhardt SVD; Antonio Darius SVD; Antonio Klein; Antônio Klein,http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/paroquia/paroquia-nossa-senhora-do-rosario-ponta-grossa-centro/horarios,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 2,PR,Diocese de Ponta Grossa,Diocese,,,,,,Paróquia Festas de Santo Antônio vão doar alianças para casais,,ver página de doações/trechos detectados,curia@diocesepontagrossa.org.br; paroquia.rosario@uol.com.br; (42) 3224-1140; (42) 3224-2562; (42) 99943-0056; 1942-1944,Alexandre Antônio Nogueira; André Bernhardt SVD; Antonio Darius SVD; Antonio Klein; Antônio Klein,http://www.diocesepontagrossa.com.br/,https://www.diocesepontagrossa.org.br/paroquia/paroquia-nossa-senhora-do-rosario-ponta-grossa-centro/horarios,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Barretos,Diocese,,,,,,paróquia São Luís Gonzaga – Diocese de Barretos,,,comunicacao@diocesedebarretos.com.br; matheus.fra.silva@gmail.com; (17) 3322.3565; (17) 98161.0786; 3322-3669,"André 

 


 Multimídia 

 
 

 

 

 

 

 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 

 
 
 Assine; André 

 


 Multimídia 

 
 

 

 

 
 
 
 
 
 
 Instagram 
 
 
 
 
 Youtube 
 
 
 
 
 Facebook 
 
 
 

 

 

 

 

 

 
 
 
 
 
 
 
 

 

 

 
 
 
 
 
 
 Instagram; André 

 


 Multimídia 

 
 
 

 
 Home",http://www.diocesedebarretos.com.br/,https://diocesedebarretos.com.br/catequese-inscricoes-para-catequese-na-paroquia-sao-luis-gonzaga/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Barretos,Diocese,,,,,,paróquia São Luís Gonzaga,,,comunicacao@diocesedebarretos.com.br; matheus.fra.silva@gmail.com; (17) 3322.3565; (17) 98161.0786; 3322-3669,"André 

 


 Multimídia 

 
 

 

 

 

 

 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 

 
 
 Assine; André 

 


 Multimídia 

 
 

 

 

 
 
 
 
 
 
 Instagram 
 
 
 
 
 Youtube 
 
 
 
 
 Facebook 
 
 
 

 

 

 

 

 

 
 
 
 
 
 
 
 

 

 

 
 
 
 
 
 
 Instagram; André 

 


 Multimídia 

 
 
 

 
 Home",http://www.diocesedebarretos.com.br/,https://diocesedebarretos.com.br/catequese-inscricoes-para-catequese-na-paroquia-sao-luis-gonzaga/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Barretos,Diocese,,,,,,PARÓQUIA SANTA ANA – Diocese de Barretos,,,comunicacao@diocesedebarretos.com.br; matheus.fra.silva@gmail.com; (17) 3322.3565; (17) 98161.0786,"André 

 


 Multimídia 

 
 

 

 

 

 

 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 

 
 
 Assine; André 

 


 Multimídia 

 
 

 

 

 
 
 
 
 
 
 Instagram 
 
 
 
 
 Youtube 
 
 
 
 
 Facebook 
 
 
 

 

 

 

 

 

 
 
 
 
 
 
 
 

 

 

 
 
 
 
 
 
 Instagram; André 

 


 Multimídia 

 
 
 

 
 Home",http://www.diocesedebarretos.com.br/,https://diocesedebarretos.com.br/missa-da-vespera-de-ano-novo-na-paroquia-santa-ana/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Barretos,Diocese,,,,,,PARÓQUIA SANTA ANA,,,comunicacao@diocesedebarretos.com.br; matheus.fra.silva@gmail.com; (17) 3322.3565; (17) 98161.0786,"André 

 


 Multimídia 

 
 

 

 

 

 

 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 

 
 
 Assine; André 

 


 Multimídia 

 
 

 

 

 
 
 
 
 
 
 Instagram 
 
 
 
 
 Youtube 
 
 
 
 
 Facebook 
 
 
 

 

 

 

 

 

 
 
 
 
 
 
 
 

 

 

 
 
 
 
 
 
 Instagram; André 

 


 Multimídia 

 
 
 

 
 Home",http://www.diocesedebarretos.com.br/,https://diocesedebarretos.com.br/missa-da-vespera-de-ano-novo-na-paroquia-santa-ana/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Barretos,Diocese,,,,,,paróquia e pertencem à Congregação dos padres Claretianos,,,comunicacao@diocesedebarretos.com.br; matheus.fra.silva@gmail.com; (17) 3322.3565; (17) 98161.0786,"André 

 


 Multimídia 

 
 

 

 

 

 

 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 

 
 
 Assine; André 

 


 Multimídia 

 
 

 

 

 
 
 
 
 
 
 Instagram 
 
 
 
 
 Youtube 
 
 
 
 
 Facebook 
 
 
 

 

 

 

 

 

 
 
 
 
 
 
 
 

 

 

 
 
 
 
 
 
 Instagram; André 

 


 Multimídia 

 
 
 

 
 Home",http://www.diocesedebarretos.com.br/,https://diocesedebarretos.com.br/missa-da-vespera-de-ano-novo-na-paroquia-santa-ana/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Barretos,Diocese,,,,,,Capela de Santa Bakhita em Barretos foi inaugurada. Veja as fotos! – Diocese de Barretos,,,comunicacao@diocesedebarretos.com.br; matheus.fra.silva@gmail.com; (17) 3322.3565; (17) 98161.0786,"André 

 


 Multimídia 

 
 

 

 

 

 

 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 

 
 
 Assine; André 

 


 Multimídia 

 
 

 

 

 
 
 
 
 
 
 Instagram 
 
 
 
 
 Youtube 
 
 
 
 
 Facebook 
 
 
 

 

 

 

 

 

 
 
 
 
 
 
 
 

 

 

 
 
 
 
 
 
 Instagram; André 

 


 Multimídia 

 
 
 

 
 Home",http://www.diocesedebarretos.com.br/,https://diocesedebarretos.com.br/inauguracao-e-dedicacao-capela-de-santa-bakhita-em-barretos-foi-inaugurada-veja-as-fotos/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Barretos,Diocese,,,,,,Capela de Santa Bakhita em Barretos foi inaugurada. Veja as fotos!,,,comunicacao@diocesedebarretos.com.br; matheus.fra.silva@gmail.com; (17) 3322.3565; (17) 98161.0786,"André 

 


 Multimídia 

 
 

 

 

 

 

 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 

 
 
 Assine; André 

 


 Multimídia 

 
 

 

 

 
 
 
 
 
 
 Instagram 
 
 
 
 
 Youtube 
 
 
 
 
 Facebook 
 
 
 

 

 

 

 

 

 
 
 
 
 
 
 
 

 

 

 
 
 
 
 
 
 Instagram; André 

 


 Multimídia 

 
 
 

 
 Home",http://www.diocesedebarretos.com.br/,https://diocesedebarretos.com.br/inauguracao-e-dedicacao-capela-de-santa-bakhita-em-barretos-foi-inaugurada-veja-as-fotos/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Barretos,Diocese,,,,,,Capela de Santa Josefina Bakhita no Residencial Minerva em Barretos,,,comunicacao@diocesedebarretos.com.br; matheus.fra.silva@gmail.com; (17) 3322.3565; (17) 98161.0786,"André 

 


 Multimídia 

 
 

 

 

 

 

 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 

 
 
 Assine; André 

 


 Multimídia 

 
 

 

 

 
 
 
 
 
 
 Instagram 
 
 
 
 
 Youtube 
 
 
 
 
 Facebook 
 
 
 

 

 

 

 

 

 
 
 
 
 
 
 
 

 

 

 
 
 
 
 
 
 Instagram; André 

 


 Multimídia 

 
 
 

 
 Home",http://www.diocesedebarretos.com.br/,https://diocesedebarretos.com.br/inauguracao-e-dedicacao-capela-de-santa-bakhita-em-barretos-foi-inaugurada-veja-as-fotos/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Barretos,Diocese,,,,,,capela é uma das poucas igrejas da cidade e da diocese que realizaram o rito de dedicação,,,comunicacao@diocesedebarretos.com.br; matheus.fra.silva@gmail.com; (17) 3322.3565; (17) 98161.0786,"André 

 


 Multimídia 

 
 

 

 

 

 

 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 

 
 
 Assine; André 

 


 Multimídia 

 
 

 

 

 
 
 
 
 
 
 Instagram 
 
 
 
 
 Youtube 
 
 
 
 
 Facebook 
 
 
 

 

 

 

 

 

 
 
 
 
 
 
 
 

 

 

 
 
 
 
 
 
 Instagram; André 

 


 Multimídia 

 
 
 

 
 Home",http://www.diocesedebarretos.com.br/,https://diocesedebarretos.com.br/inauguracao-e-dedicacao-capela-de-santa-bakhita-em-barretos-foi-inaugurada-veja-as-fotos/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Barretos,Diocese,,,,,,PARÓQUIA SÃO JOSÉ DE MORRO AGUDO EM JUNHO – Diocese de Barretos,,,comunicacao@diocesedebarretos.com.br; matheus.fra.silva@gmail.com; (17) 3322.3565; (17) 98161.0786,"André 

 


 Multimídia 

 
 

 

 

 

 

 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 

 
 
 Assine; André 

 


 Multimídia 

 
 

 

 

 
 
 
 
 
 
 Instagram 
 
 
 
 
 Youtube 
 
 
 
 
 Facebook 
 
 
 

 

 

 

 

 

 
 
 
 
 
 
 
 

 

 

 
 
 
 
 
 
 Instagram; André 

 


 Multimídia 

 
 
 

 
 Home",http://www.diocesedebarretos.com.br/,https://diocesedebarretos.com.br/2o-arraia-da-paroquia-sao-jose-de-morro-agudo-em-junho/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Barretos,Diocese,,,,,,PARÓQUIA SÃO JOSÉ DE MORRO AGUDO EM JUNHO,,,comunicacao@diocesedebarretos.com.br; matheus.fra.silva@gmail.com; (17) 3322.3565; (17) 98161.0786,"André 

 


 Multimídia 

 
 

 

 

 

 

 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 

 
 
 Assine; André 

 


 Multimídia 

 
 

 

 

 
 
 
 
 
 
 Instagram 
 
 
 
 
 Youtube 
 
 
 
 
 Facebook 
 
 
 

 

 

 

 

 

 
 
 
 
 
 
 
 

 

 

 
 
 
 
 
 
 Instagram; André 

 


 Multimídia 

 
 
 

 
 Home",http://www.diocesedebarretos.com.br/,https://diocesedebarretos.com.br/2o-arraia-da-paroquia-sao-jose-de-morro-agudo-em-junho/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Barretos,Diocese,,,,,,paróquia que juntas confraternizam e trabalham em prol da manutenção da paróquia,,,comunicacao@diocesedebarretos.com.br; matheus.fra.silva@gmail.com; (17) 3322.3565; (17) 98161.0786,"André 

 


 Multimídia 

 
 

 

 

 

 

 
 
 
 
 
 
 

 

 

 

 

 
 
 
 
 
 

 
 
 Assine; André 

 


 Multimídia 

 
 

 

 

 
 
 
 
 
 
 Instagram 
 
 
 
 
 Youtube 
 
 
 
 
 Facebook 
 
 
 

 

 

 

 

 

 
 
 
 
 
 
 
 

 

 

 
 
 
 
 
 
 Instagram; André 

 


 Multimídia 

 
 
 

 
 Home",http://www.diocesedebarretos.com.br/,https://diocesedebarretos.com.br/2o-arraia-da-paroquia-sao-jose-de-morro-agudo-em-junho/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Guarulhos,Diocese,,,,,,Paróquia São Francisco de Assis – Pq. Uirapuru é sorteada para receber a imagem peregrina de Nossa Senhora Aparecida,,,curia@diocesedeguarulhos.org.br; +55 11 2408-0403,Rodrigo Lovatel,http://www.diocesedeguarulhos.org.br/,https://diocesedeguarulhos.org.br/paroquia-sao-francisco-de-assis-pq-uirapuru-e-sorteada-para-receber-a-imagem-peregrina-de-nossa-senhora-aparecida/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Guarulhos,Diocese,,,,,,"Paróquia São Pedro Apóstolo, de Itajaí (SC)",,,curia@diocesedeguarulhos.org.br; +55 11 2408-0403,Rodrigo Lovatel,http://www.diocesedeguarulhos.org.br/,https://diocesedeguarulhos.org.br/paroquia-sao-francisco-de-assis-pq-uirapuru-e-sorteada-para-receber-a-imagem-peregrina-de-nossa-senhora-aparecida/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Guarulhos,Diocese,,,,,,paróquia contemplada,,,curia@diocesedeguarulhos.org.br; +55 11 2408-0403,Rodrigo Lovatel,http://www.diocesedeguarulhos.org.br/,https://diocesedeguarulhos.org.br/paroquia-sao-francisco-de-assis-pq-uirapuru-e-sorteada-para-receber-a-imagem-peregrina-de-nossa-senhora-aparecida/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Guarulhos,Diocese,,,,,,"comunidade é vamos rezar o terço, mulheres com o terço na mão e joelhos no chão!”, afirmou Elizete",,,curia@diocesedeguarulhos.org.br; +55 11 2408-0403,Rodrigo Lovatel,http://www.diocesedeguarulhos.org.br/,https://diocesedeguarulhos.org.br/paroquia-sao-francisco-de-assis-pq-uirapuru-e-sorteada-para-receber-a-imagem-peregrina-de-nossa-senhora-aparecida/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Guarulhos,Diocese,,,,,,Paróquia deu seu depoimento sobre essa grande graça,,,curia@diocesedeguarulhos.org.br; +55 11 2408-0403,Rodrigo Lovatel,http://www.diocesedeguarulhos.org.br/,https://diocesedeguarulhos.org.br/paroquia-sao-francisco-de-assis-pq-uirapuru-e-sorteada-para-receber-a-imagem-peregrina-de-nossa-senhora-aparecida/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 1,SP,Diocese de Guarulhos,Diocese,,,,,,"Paróquia São Francisco de Assis por um ano, até o próximo sorteio em março de 2026",,,curia@diocesedeguarulhos.org.br; +55 11 2408-0403,Rodrigo Lovatel,http://www.diocesedeguarulhos.org.br/,https://diocesedeguarulhos.org.br/paroquia-sao-francisco-de-assis-pq-uirapuru-e-sorteada-para-receber-a-imagem-peregrina-de-nossa-senhora-aparecida/,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
